@relation Pumpkin_Seeds_Dataset-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P40.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute Major_Axis_Length numeric
@attribute Minor_Axis_Length numeric
@attribute Convex_Area numeric
@attribute Equiv_Diameter numeric
@attribute Eccentricity numeric
@attribute Solidity numeric
@attribute Extent numeric
@attribute Roundness numeric
@attribute Aspect_Ration numeric
@attribute Compactness numeric
@attribute Class {CERCEVELIK,URGUP_SIVRISI}

@data
90377,1204.98,503.54,228.9403,91178,339.222,0.8907,0.9912,0.7623,0.7822,2.1994,0.6737,URGUP_SIVRISI
67549,1004.333,392.5092,219.6762,68147,293.2679,0.8287,0.9912,0.7106,0.8415,1.7868,0.7472,CERCEVELIK
97037,1293.859,548.9082,226.4816,97866,351.4987,0.9109,0.9915,0.5465,0.7284,2.4236,0.6404,URGUP_SIVRISI
75409,1137.139,477.0655,203.9042,76303,309.8608,0.9041,0.9883,0.5823,0.7328,2.3397,0.6495,URGUP_SIVRISI
74982,1083.573,437.4225,219.2864,75854,308.9823,0.8653,0.9885,0.6202,0.8025,1.9948,0.7064,CERCEVELIK
73231,1069.486,433.525,215.6519,73833,305.3532,0.8675,0.9918,0.6561,0.8046,2.0103,0.7043,CERCEVELIK
105010,1278.581,504.2377,267.7444,106451,365.6541,0.8474,0.9865,0.6996,0.8072,1.8833,0.7252,CERCEVELIK
60780,1022.444,434.3616,179.0683,61611,278.1861,0.9111,0.9865,0.5717,0.7306,2.4257,0.6404,URGUP_SIVRISI
54545,1007.793,441.5838,160.6267,55450,263.5315,0.9315,0.9837,0.7481,0.6749,2.7491,0.5968,URGUP_SIVRISI
67404,1037.238,430.8914,199.7996,67930,292.953,0.886,0.9923,0.7446,0.7873,2.1566,0.6799,URGUP_SIVRISI
89020,1241.728,529.4475,215.1147,90140,336.6657,0.9137,0.9876,0.6661,0.7255,2.4612,0.6359,URGUP_SIVRISI
80881,1184.418,492.1942,211.2539,81867,320.9064,0.9032,0.988,0.5862,0.7245,2.3299,0.652,URGUP_SIVRISI
76432,1054.615,408.702,239.0793,77067,311.9555,0.8111,0.9918,0.6947,0.8636,1.7095,0.7633,CERCEVELIK
76288,1138.641,479.584,204.6764,77118,311.6615,0.9044,0.9892,0.6598,0.7394,2.3431,0.6499,URGUP_SIVRISI
62381,958.389,353.404,225.5972,63216,281.8261,0.7697,0.9868,0.7103,0.8535,1.5665,0.7975,CERCEVELIK
104272,1209.475,436.0609,305.818,105567,364.3669,0.7128,0.9877,0.7356,0.8957,1.4259,0.8356,CERCEVELIK
70595,1028.377,406.0595,222.3746,71268,299.8072,0.8367,0.9906,0.662,0.8388,1.826,0.7383,CERCEVELIK
69573,1005.835,390.96,227.7105,70068,297.6291,0.8129,0.9929,0.6752,0.8642,1.7169,0.7613,CERCEVELIK
63837,948.056,360.8383,226.0347,64372,285.0961,0.7795,0.9917,0.7165,0.8925,1.5964,0.7901,CERCEVELIK
82324,1108.52,440.7238,238.8192,82952,323.7563,0.8405,0.9924,0.7467,0.8419,1.8454,0.7346,CERCEVELIK
82245,1088.58,411.4267,256.0021,83142,323.601,0.7828,0.9892,0.7428,0.8722,1.6071,0.7865,CERCEVELIK
75453,1078.559,420.1831,229.6281,76491,309.9512,0.8375,0.9864,0.6545,0.8151,1.8298,0.7377,CERCEVELIK
74014,1156.549,496.6674,191.653,74728,306.9814,0.9225,0.9904,0.6688,0.6953,2.5915,0.6181,URGUP_SIVRISI
102444,1310.48,547.7943,238.65,103317,361.1589,0.9001,0.9916,0.658,0.7496,2.2954,0.6593,URGUP_SIVRISI
93586,1162.973,448.7731,266.0874,94454,345.1918,0.8053,0.9908,0.7353,0.8695,1.6866,0.7692,CERCEVELIK
94163,1236.673,511.9837,235.7103,95031,346.2543,0.8877,0.9909,0.7591,0.7737,2.1721,0.6763,CERCEVELIK
55462,952.253,383.5621,185.4874,56210,265.7375,0.8753,0.9867,0.7201,0.7686,2.0679,0.6928,URGUP_SIVRISI
65411,962.03,359.5264,232.5253,66102,288.5895,0.7627,0.9895,0.7266,0.8881,1.5462,0.8027,CERCEVELIK
93623,1185.85,466.5363,256.6827,94492,345.2601,0.835,0.9908,0.6723,0.8366,1.8176,0.74,CERCEVELIK
68012,1037.619,414.452,209.9692,68847,294.2712,0.8622,0.9879,0.729,0.7938,1.9739,0.71,CERCEVELIK
98845,1274.021,534.7285,235.9331,99742,354.7582,0.8974,0.991,0.7383,0.7653,2.2664,0.6634,URGUP_SIVRISI
78063,1153.225,478.5349,208.8095,78850,315.2664,0.8998,0.99,0.7102,0.7376,2.2917,0.6588,URGUP_SIVRISI
94816,1211.79,485.911,250.8372,96076,347.4528,0.8565,0.9869,0.7252,0.8114,1.9372,0.7151,URGUP_SIVRISI
78323,1152.756,476.6276,211.0494,79445,315.791,0.8966,0.9859,0.668,0.7407,2.2584,0.6626,URGUP_SIVRISI
74525,1153.205,478.0779,200.0458,76573,308.0392,0.9082,0.9733,0.5578,0.7042,2.3898,0.6443,URGUP_SIVRISI
74487,1119.378,468.4928,203.578,75122,307.9607,0.9007,0.9915,0.5758,0.747,2.3013,0.6573,URGUP_SIVRISI
64712,1035.244,435.8723,189.4895,65268,287.0433,0.9006,0.9915,0.5648,0.7588,2.3002,0.6585,URGUP_SIVRISI
73586,1020.916,394.8918,238.0174,74109,306.0925,0.7979,0.9929,0.7485,0.8872,1.6591,0.7751,CERCEVELIK
97531,1262.195,517.7879,241.3246,98317,352.3923,0.8847,0.992,0.7294,0.7693,2.1456,0.6806,URGUP_SIVRISI
82029,1103.206,428.6908,244.9967,83039,323.1758,0.8206,0.9878,0.7276,0.847,1.7498,0.7539,CERCEVELIK
85388,1237.166,536.4235,203.5231,86236,329.7262,0.9252,0.9902,0.7543,0.7011,2.6357,0.6147,URGUP_SIVRISI
87110,1204.394,503.0661,221.0046,88000,333.0344,0.8983,0.9899,0.6983,0.7546,2.2763,0.662,URGUP_SIVRISI
69106,1053.71,438.7323,202.0612,69645,296.6285,0.8876,0.9923,0.7737,0.7821,2.1713,0.6761,URGUP_SIVRISI
57109,974.641,404.4373,183.3535,57811,269.6543,0.8913,0.9879,0.6846,0.7555,2.2058,0.6667,URGUP_SIVRISI
73772,1078.565,433.1016,218.6914,74572,306.4791,0.8632,0.9893,0.7094,0.7969,1.9804,0.7076,CERCEVELIK
94660,1284.719,548.8803,220.1875,95413,347.1669,0.916,0.9921,0.7382,0.7207,2.4928,0.6325,URGUP_SIVRISI
76753,1039.69,385.1215,255.1327,77503,312.6099,0.7491,0.9903,0.7273,0.8923,1.5095,0.8117,CERCEVELIK
73338,1020.055,392.2516,238.5494,73859,305.5762,0.7938,0.9929,0.7187,0.8857,1.6443,0.779,CERCEVELIK
67796,1004.675,384.1239,226.0686,68610,293.8036,0.8085,0.9881,0.696,0.844,1.6991,0.7649,CERCEVELIK
64922,987.925,382.434,216.782,65490,287.5087,0.8238,0.9913,0.6994,0.8359,1.7641,0.7518,CERCEVELIK
77612,1160.36,486.9103,204.2927,78431,314.3544,0.9077,0.9896,0.7299,0.7244,2.3834,0.6456,URGUP_SIVRISI
103347,1361.403,596.3469,222.5696,104330,362.7471,0.9277,0.9906,0.6915,0.7007,2.6794,0.6083,URGUP_SIVRISI
80839,1228.911,543.134,191.2893,81620,320.823,0.9359,0.9904,0.7797,0.6727,2.8393,0.5907,URGUP_SIVRISI
99828,1312.477,543.4908,234.6214,100991,356.5178,0.902,0.9885,0.6112,0.7282,2.3165,0.656,URGUP_SIVRISI
71372,1076.027,420.3461,216.7066,72015,301.4526,0.8569,0.9911,0.7093,0.7746,1.9397,0.7172,CERCEVELIK
49273,895.169,374.1436,168.2948,49739,250.4722,0.8931,0.9906,0.6458,0.7727,2.2231,0.6695,URGUP_SIVRISI
110389,1319.716,540.7389,261.4284,111252,374.9022,0.8754,0.9922,0.7087,0.7965,2.0684,0.6933,URGUP_SIVRISI
73662,1050.083,407.465,231.4105,74267,306.2505,0.8231,0.9919,0.6834,0.8395,1.7608,0.7516,CERCEVELIK
75587,1147.309,487.1948,198.4794,76345,310.2263,0.9133,0.9901,0.7294,0.7216,2.4546,0.6368,URGUP_SIVRISI
82225,1072.577,392.3595,267.3696,82951,323.5616,0.7319,0.9912,0.748,0.8982,1.4675,0.8247,CERCEVELIK
59588,986.25,411.8432,184.7287,60148,275.4447,0.8938,0.9907,0.7478,0.7698,2.2294,0.6688,URGUP_SIVRISI
71347,1086.969,457.8752,199.3148,71988,301.3998,0.9003,0.9911,0.6651,0.7588,2.2972,0.6583,URGUP_SIVRISI
78058,1123.263,459.2863,218.1736,78800,315.2563,0.88,0.9906,0.7145,0.7774,2.1051,0.6864,URGUP_SIVRISI
82405,1136.967,459.9338,228.809,83195,323.9156,0.8675,0.9905,0.6344,0.8011,2.0101,0.7043,CERCEVELIK
75850,1078.101,431.6153,225.3399,76640,310.7655,0.8529,0.9897,0.7181,0.8201,1.9154,0.72,CERCEVELIK
95149,1234.35,502.4897,241.8111,96002,348.0625,0.8766,0.9911,0.7231,0.7848,2.078,0.6927,URGUP_SIVRISI
74428,1120.092,473.5977,200.3558,75046,307.8387,0.9061,0.9918,0.6637,0.7455,2.3638,0.65,URGUP_SIVRISI
87520,1240.107,525.0428,214.173,88710,333.8172,0.913,0.9866,0.6498,0.7152,2.4515,0.6358,URGUP_SIVRISI
69537,1020.119,404.4823,219.4945,70179,297.5521,0.84,0.9909,0.7609,0.8397,1.8428,0.7356,CERCEVELIK
81258,1169.031,477.919,217.8448,82645,321.6534,0.8901,0.9832,0.7208,0.7472,2.1939,0.673,CERCEVELIK
71393,1096.533,459.2091,199.1305,72203,301.4969,0.9011,0.9888,0.6,0.7461,2.3061,0.6566,CERCEVELIK
95117,1205.369,477.8186,254.3343,95970,348.0039,0.8466,0.9911,0.7582,0.8227,1.8787,0.7283,CERCEVELIK
66646,1051.349,444.676,191.9411,67235,291.3011,0.902,0.9912,0.6805,0.7577,2.3167,0.6551,URGUP_SIVRISI
106782,1316.331,546.451,250.3631,107393,368.7263,0.8889,0.9943,0.6527,0.7744,2.1826,0.6748,URGUP_SIVRISI
107695,1366.056,591.1305,232.3622,108546,370.2992,0.9195,0.9922,0.7285,0.7252,2.544,0.6264,URGUP_SIVRISI
90230,1204.874,484.9969,238.3787,91291,338.946,0.8709,0.9884,0.7395,0.781,2.0346,0.6989,CERCEVELIK
107620,1391.943,593.7296,232.6062,108931,370.1703,0.9201,0.988,0.7231,0.698,2.5525,0.6235,URGUP_SIVRISI
93586,1195.422,467.2541,255.8339,94683,345.1918,0.8368,0.9884,0.7235,0.823,1.8264,0.7388,CERCEVELIK
69452,1015.374,406.6001,217.9744,70038,297.3702,0.8442,0.9916,0.7428,0.8465,1.8654,0.7314,CERCEVELIK
80791,1129.16,444.1511,234.1187,81752,320.7278,0.8498,0.9882,0.7352,0.7963,1.8971,0.7221,CERCEVELIK
70285,1038.973,397.2996,227.0837,71505,299.1482,0.8206,0.9829,0.6928,0.8182,1.7496,0.753,CERCEVELIK
68697,1111.683,481.5484,183.763,69826,295.7494,0.9243,0.9838,0.7106,0.6985,2.6205,0.6142,URGUP_SIVRISI
61519,964.694,382.1808,205.6436,62227,279.8722,0.8429,0.9886,0.6728,0.8307,1.8585,0.7323,CERCEVELIK
73600,1044.535,407.6386,230.0997,74173,306.1216,0.8255,0.9923,0.6771,0.8477,1.7716,0.751,CERCEVELIK
85670,1188.601,492.793,222.0777,86496,330.2702,0.8927,0.9905,0.6533,0.762,2.219,0.6702,URGUP_SIVRISI
73030,1107.544,468.1412,199.4204,73777,304.9339,0.9047,0.9899,0.5559,0.7482,2.3475,0.6514,URGUP_SIVRISI
71929,1071.334,415.534,221.5986,72983,302.6266,0.8459,0.9856,0.6978,0.7875,1.8752,0.7283,CERCEVELIK
83828,1103.111,426.6511,252.0127,84621,326.7004,0.8069,0.9906,0.7688,0.8657,1.693,0.7657,URGUP_SIVRISI
78586,1109.506,452.0596,221.9563,79194,316.3207,0.8712,0.9923,0.7059,0.8022,2.0367,0.6997,CERCEVELIK
70284,1053.972,419.0631,215.1508,71389,299.1461,0.8581,0.9845,0.6901,0.7951,1.9478,0.7138,URGUP_SIVRISI
67728,1067.78,427.9402,204.1123,68603,293.6562,0.8789,0.9872,0.6422,0.7465,2.0966,0.6862,CERCEVELIK
100906,1252.699,505.8694,254.4459,101633,358.4376,0.8643,0.9928,0.7595,0.808,1.9881,0.7086,URGUP_SIVRISI
86359,1172.516,460.8719,240.8522,87377,331.5957,0.8526,0.9883,0.6753,0.7894,1.9135,0.7195,CERCEVELIK
63159,949.663,361.8204,223.0287,63663,283.5781,0.7874,0.9921,0.7082,0.88,1.6223,0.7838,CERCEVELIK
71719,1037.991,407.5559,226.0236,72393,302.1845,0.8321,0.9907,0.7385,0.8365,1.8032,0.7415,URGUP_SIVRISI
65321,993.847,387.4832,215.5948,65969,288.3908,0.8309,0.9902,0.6759,0.831,1.7973,0.7443,CERCEVELIK
65388,984.962,385.8947,216.5011,66018,288.5387,0.8278,0.9905,0.7463,0.847,1.7824,0.7477,CERCEVELIK
74859,1076.392,437.3105,219.427,75487,308.7287,0.865,0.9917,0.7247,0.8119,1.993,0.706,URGUP_SIVRISI
92121,1263.489,547.341,215.4632,92801,342.4793,0.9193,0.9927,0.7371,0.7251,2.5403,0.6257,URGUP_SIVRISI
63011,961.163,371.5589,216.594,63511,283.2456,0.8125,0.9921,0.7301,0.8571,1.7155,0.7623,CERCEVELIK
73241,1016.409,384.3956,244.0753,73821,305.3741,0.7725,0.9921,0.7141,0.8909,1.5749,0.7944,CERCEVELIK
79737,1165.818,483.7234,210.5411,80498,318.6288,0.9003,0.9905,0.7461,0.7372,2.2975,0.6587,URGUP_SIVRISI
70719,1042.694,408.8479,221.1036,71514,300.0704,0.8412,0.9889,0.7514,0.8174,1.8491,0.7339,CERCEVELIK
86142,1174.413,482.8489,228.3861,87136,331.1788,0.8811,0.9886,0.756,0.7848,2.1142,0.6859,URGUP_SIVRISI
102193,1288.79,520.3049,252.4221,103526,360.7162,0.8744,0.9871,0.7502,0.7732,2.0612,0.6933,URGUP_SIVRISI
66863,1007.253,398.3239,214.838,67572,291.7749,0.8421,0.9895,0.6531,0.8282,1.8541,0.7325,CERCEVELIK
71301,1063.55,435.476,209.8068,72045,301.3026,0.8763,0.9897,0.6796,0.7921,2.0756,0.6919,URGUP_SIVRISI
81531,1145.799,458.4715,227.7827,82479,322.1933,0.8678,0.9885,0.769,0.7804,2.0128,0.7028,CERCEVELIK
89661,1158.26,460.9889,248.2932,90435,337.8756,0.8426,0.9914,0.6878,0.8398,1.8566,0.7329,CERCEVELIK
92231,1312.653,576.5156,204.0818,93061,342.6838,0.9352,0.9911,0.7622,0.6726,2.8249,0.5944,URGUP_SIVRISI
95385,1253.276,517.0826,235.4338,96160,348.4938,0.8903,0.9919,0.6041,0.7631,2.1963,0.674,URGUP_SIVRISI
76479,1145.927,487.5779,199.975,77181,312.0514,0.912,0.9909,0.5476,0.7319,2.4382,0.64,URGUP_SIVRISI
97902,1233.711,491.1406,254.7969,99020,353.0619,0.8549,0.9887,0.7756,0.8083,1.9276,0.7189,CERCEVELIK
71200,1031.469,407.4551,223.3727,71820,301.0891,0.8363,0.9914,0.6986,0.841,1.8241,0.739,CERCEVELIK
91674,1230.475,503.7944,232.7883,92561,341.6474,0.8868,0.9904,0.7627,0.7609,2.1642,0.6781,URGUP_SIVRISI
97268,1258.288,526.3997,236.0873,97953,351.9168,0.8938,0.993,0.7595,0.772,2.2297,0.6685,URGUP_SIVRISI
70464,1028.705,406.3263,222.3346,71028,299.5289,0.837,0.9921,0.7154,0.8367,1.8275,0.7372,CERCEVELIK
78746,1167.903,499.0766,202.9007,79514,316.6426,0.9136,0.9903,0.5299,0.7255,2.4597,0.6345,URGUP_SIVRISI
87789,1251.501,542.5963,207.2215,88469,334.3298,0.9242,0.9923,0.5834,0.7043,2.6184,0.6162,URGUP_SIVRISI
87747,1161.01,448.6355,250.7422,89050,334.2498,0.8292,0.9854,0.67,0.818,1.7892,0.745,CERCEVELIK
89694,1209.925,500.1757,229.962,90718,337.9378,0.888,0.9887,0.6151,0.7699,2.175,0.6756,URGUP_SIVRISI
92851,1194.477,458.9213,260.63,94170,343.8336,0.8231,0.986,0.7629,0.8178,1.7608,0.7492,CERCEVELIK
63644,956.977,368.403,220.4135,64256,284.6648,0.8013,0.9905,0.7504,0.8733,1.6714,0.7727,CERCEVELIK
113101,1298.91,512.6119,282.0278,114115,379.4795,0.835,0.9911,0.6856,0.8424,1.8176,0.7403,URGUP_SIVRISI
87646,1175.7,469.6673,238.5995,88681,334.0574,0.8613,0.9883,0.6925,0.7968,1.9684,0.7113,CERCEVELIK
75398,1096.776,438.036,220.7575,76592,309.8382,0.8637,0.9844,0.702,0.7877,1.9842,0.7073,CERCEVELIK
71390,1052.829,409.9341,222.8594,72305,301.4906,0.8393,0.9873,0.6511,0.8093,1.8394,0.7355,CERCEVELIK
98457,1218.752,465.8918,270.6915,99556,354.0612,0.8139,0.989,0.7265,0.833,1.7211,0.76,CERCEVELIK
95145,1173.389,444.1425,273.3632,96080,348.0551,0.7881,0.9903,0.7481,0.8684,1.6247,0.7837,CERCEVELIK
88135,1208.556,492.3325,230.7307,89051,334.988,0.8834,0.9897,0.6898,0.7583,2.1338,0.6804,URGUP_SIVRISI
96554,1214.057,475.0486,259.6984,97465,350.6228,0.8373,0.9907,0.6654,0.8232,1.8292,0.7381,CERCEVELIK
81357,1092.364,411.2506,252.762,82145,321.8493,0.7888,0.9904,0.7379,0.8568,1.627,0.7826,CERCEVELIK
77223,1061.471,420.2079,234.3131,77753,313.5656,0.8301,0.9932,0.7567,0.8613,1.7934,0.7462,CERCEVELIK
59332,1007.633,428.2693,177.7297,60071,274.8524,0.9098,0.9877,0.6366,0.7343,2.4097,0.6418,URGUP_SIVRISI
83202,1128.535,447.1615,237.7071,83888,325.4782,0.847,0.9918,0.6698,0.8209,1.8811,0.7279,CERCEVELIK
90072,1172.8,467.6129,245.9946,90812,338.6491,0.8504,0.9919,0.6978,0.8229,1.9009,0.7242,CERCEVELIK
71191,1013.243,393.348,231.2788,71813,301.0701,0.8089,0.9913,0.681,0.8714,1.7008,0.7654,CERCEVELIK
92886,1211.852,501.5779,237.1213,93503,343.8984,0.8812,0.9934,0.618,0.7948,2.1153,0.6856,URGUP_SIVRISI
88080,1164.587,473.4731,237.4181,88730,334.8835,0.8652,0.9927,0.6462,0.8161,1.9943,0.7073,URGUP_SIVRISI
56819,950.648,384.6624,188.5981,57390,268.9688,0.8716,0.9901,0.7395,0.7901,2.0396,0.6992,URGUP_SIVRISI
63612,1045.87,440.0601,185.2383,64489,284.5932,0.9071,0.9864,0.5636,0.7308,2.3756,0.6467,URGUP_SIVRISI
84614,1124.773,442.5786,244.3072,85361,328.2284,0.8338,0.9912,0.6707,0.8405,1.8116,0.7416,CERCEVELIK
100049,1248.437,494.8013,259.5424,101460,356.9122,0.8514,0.9861,0.6674,0.8067,1.9064,0.7213,CERCEVELIK
78088,1124.588,456.0179,218.6686,78855,315.3169,0.8775,0.9903,0.6639,0.7759,2.0854,0.6915,CERCEVELIK
65641,1021.86,425.1754,197.3805,66095,289.0964,0.8857,0.9931,0.6594,0.79,2.1541,0.6799,URGUP_SIVRISI
65624,995.299,393.2899,213.1205,66348,289.0589,0.8404,0.9891,0.7567,0.8325,1.8454,0.735,CERCEVELIK
83667,1120.471,429.2619,248.9676,84635,326.3865,0.8146,0.9886,0.728,0.8375,1.7242,0.7603,CERCEVELIK
86117,1218.956,519.6086,211.7998,86789,331.1307,0.9132,0.9923,0.7314,0.7283,2.4533,0.6373,URGUP_SIVRISI
109006,1367.423,570.3362,244.0344,110017,372.5463,0.9038,0.9908,0.5811,0.7326,2.3371,0.6532,URGUP_SIVRISI
84697,1132.218,443.8617,243.4756,85817,328.3894,0.8361,0.9869,0.6605,0.8303,1.823,0.7398,CERCEVELIK
55816,945.573,385.8759,184.8815,56414,266.5842,0.8777,0.9894,0.7054,0.7845,2.0872,0.6909,URGUP_SIVRISI
75821,1047.356,405.7418,238.5428,76475,310.7061,0.8089,0.9914,0.729,0.8686,1.7009,0.7658,CERCEVELIK
78626,1098.451,444.2062,225.8845,79265,316.4012,0.8611,0.9919,0.6356,0.8189,1.9665,0.7123,CERCEVELIK
84359,1211.758,519.9932,207.1412,85081,327.7335,0.9172,0.9915,0.6489,0.722,2.5103,0.6303,URGUP_SIVRISI
68076,984.754,356.6101,244.7813,69002,294.4097,0.7272,0.9866,0.7391,0.8822,1.4569,0.8256,CERCEVELIK
70219,1072.868,436.7326,205.5715,71101,299.0077,0.8823,0.9876,0.7108,0.7666,2.1245,0.6846,CERCEVELIK
57840,986.473,418.9703,176.5556,58299,271.3746,0.9069,0.9921,0.6186,0.7469,2.373,0.6477,URGUP_SIVRISI
95964,1202.762,479.3655,255.7648,96683,349.5499,0.8458,0.9926,0.6899,0.8336,1.8742,0.7292,CERCEVELIK
85946,1121.265,420.8492,261.7127,87047,330.8018,0.7831,0.9874,0.7354,0.8591,1.6081,0.786,CERCEVELIK
111331,1305.489,510.4317,279.0848,112342,376.4984,0.8373,0.991,0.7329,0.8209,1.8289,0.7376,URGUP_SIVRISI
110306,1413.905,607.8398,232.3653,111470,374.7612,0.924,0.9896,0.6267,0.6934,2.6159,0.6165,URGUP_SIVRISI
91868,1237.479,514.8821,228.8654,92755,342.0087,0.8958,0.9904,0.6525,0.7539,2.2497,0.6642,URGUP_SIVRISI
76343,1092.085,442.3018,221.058,77005,311.7738,0.8661,0.9914,0.7474,0.8044,2.0008,0.7049,URGUP_SIVRISI
64916,985.065,390.7908,212.0772,65486,287.4954,0.8399,0.9913,0.6486,0.8407,1.8427,0.7357,CERCEVELIK
101280,1317.008,553.3534,235.2002,102285,359.1012,0.9052,0.9902,0.5442,0.7338,2.3527,0.649,URGUP_SIVRISI
59652,932.197,359.1674,213.7165,60204,275.5926,0.8037,0.9908,0.675,0.8626,1.6806,0.7673,CERCEVELIK
81158,1187.532,506.2746,205.4392,82178,321.4554,0.914,0.9876,0.7536,0.7232,2.4644,0.6349,URGUP_SIVRISI
95944,1227.963,492.3795,248.861,96863,349.5135,0.8629,0.9905,0.7661,0.7996,1.9785,0.7098,CERCEVELIK
58852,999.394,423.6421,177.4672,59297,273.7384,0.908,0.9925,0.5537,0.7405,2.3872,0.6462,URGUP_SIVRISI
80082,1091.525,416.7697,245.9021,80992,319.3173,0.8074,0.9888,0.7138,0.8447,1.6949,0.7662,CERCEVELIK
71387,1137.932,490.0827,186.0777,72376,301.4842,0.9251,0.9863,0.6089,0.6928,2.6338,0.6152,URGUP_SIVRISI
98701,1311.768,559.2086,225.4859,99574,354.4997,0.9151,0.9912,0.6782,0.7208,2.48,0.6339,URGUP_SIVRISI
75848,1073.301,431.1936,224.8681,76621,310.7614,0.8533,0.9899,0.6826,0.8274,1.9175,0.7207,URGUP_SIVRISI
75362,1135.785,481.2083,200.899,75981,309.7642,0.9087,0.9919,0.5907,0.7341,2.3953,0.6437,URGUP_SIVRISI
71503,1050.588,416.378,220.4251,72468,301.7291,0.8484,0.9867,0.7139,0.8141,1.889,0.7247,CERCEVELIK
94355,1216.593,480.8746,250.8826,95621,346.6072,0.8531,0.9868,0.7403,0.8011,1.9167,0.7208,CERCEVELIK
75565,1103.473,456.6652,211.2349,76167,310.1812,0.8866,0.9921,0.7174,0.7798,2.1619,0.6792,URGUP_SIVRISI
81221,1088.565,415.7956,249.4503,81921,321.5801,0.8,0.9915,0.7329,0.8613,1.6668,0.7734,CERCEVELIK
84080,1146.835,453.8263,238.3155,85182,327.191,0.851,0.9871,0.74,0.8033,1.9043,0.721,CERCEVELIK
91349,1244.32,521.4462,224.0693,92472,341.0413,0.903,0.9879,0.7225,0.7414,2.3272,0.654,URGUP_SIVRISI
80955,1121.401,452.0542,228.4732,81700,321.0531,0.8629,0.9909,0.7506,0.809,1.9786,0.7102,CERCEVELIK
125949,1425.955,595.5913,269.7864,126962,400.4538,0.8915,0.992,0.6946,0.7784,2.2076,0.6724,URGUP_SIVRISI
68860,1027.834,382.1779,232.072,69990,296.1001,0.7945,0.9839,0.7225,0.8191,1.6468,0.7748,CERCEVELIK
93470,1197.947,457.1034,262.3202,95359,344.9778,0.8189,0.9802,0.7231,0.8185,1.7425,0.7547,CERCEVELIK
74990,1086.548,439.5231,217.9033,75772,308.9988,0.8685,0.9897,0.6735,0.7982,2.0171,0.703,CERCEVELIK
60145,938.701,357.5699,214.6178,60824,276.7291,0.7998,0.9888,0.6804,0.8577,1.6661,0.7739,CERCEVELIK
82231,1117.641,441.5246,237.7859,83179,323.5734,0.8426,0.9886,0.7433,0.8273,1.8568,0.7329,CERCEVELIK
70499,1138.229,458.5958,196.779,71760,299.6033,0.9033,0.9824,0.7245,0.6838,2.3305,0.6533,URGUP_SIVRISI
57041,914.675,346.6923,210.9707,57939,269.4937,0.7935,0.9845,0.7147,0.8568,1.6433,0.7773,CERCEVELIK
66511,1034.455,417.8968,204.1255,67336,291.0059,0.8726,0.9877,0.6742,0.7811,2.0473,0.6964,CERCEVELIK
60594,995.322,415.3024,186.4077,61316,277.7601,0.8936,0.9882,0.7376,0.7686,2.2279,0.6688,URGUP_SIVRISI
74279,1078.3,433.9331,218.6432,75155,307.5304,0.8638,0.9883,0.6998,0.8028,1.9847,0.7087,CERCEVELIK
79239,1131.803,468.3198,216.2943,79958,317.6322,0.887,0.991,0.6729,0.7773,2.1652,0.6782,URGUP_SIVRISI
81290,1248.449,548.9811,189.0479,82120,321.7167,0.9388,0.9899,0.774,0.6554,2.9039,0.586,URGUP_SIVRISI
83848,1108.646,431.2462,248.8118,84456,326.7393,0.8168,0.9928,0.7117,0.8573,1.7332,0.7577,CERCEVELIK
69275,1007.568,386.0202,229.618,70121,296.991,0.8038,0.9879,0.7314,0.8575,1.6811,0.7694,CERCEVELIK
77915,1122.514,456.2841,218.4462,78732,314.9674,0.878,0.9896,0.6929,0.777,2.0888,0.6903,CERCEVELIK
94685,1284.1,533.1532,227.4718,95896,347.2127,0.9044,0.9874,0.7389,0.7216,2.3438,0.6512,CERCEVELIK
61100,916.215,343.0318,227.8321,61587,278.9174,0.7476,0.9921,0.7634,0.9147,1.5056,0.8131,CERCEVELIK
82527,1124.691,450.3471,234.535,83174,324.1553,0.8537,0.9922,0.6348,0.8199,1.9202,0.7198,URGUP_SIVRISI
83192,1234.263,541.2917,196.1894,83761,325.4587,0.932,0.9932,0.7515,0.6862,2.759,0.6013,URGUP_SIVRISI
90540,1233.058,511.9918,226.6543,91871,339.5278,0.8967,0.9855,0.7297,0.7483,2.2589,0.6632,URGUP_SIVRISI
80935,1115.246,445.9011,232.0186,81653,321.0135,0.854,0.9912,0.6574,0.8177,1.9218,0.7199,URGUP_SIVRISI
71517,1051.752,401.4022,227.7478,72424,301.7586,0.8235,0.9875,0.7208,0.8124,1.7625,0.7518,CERCEVELIK
80996,1104.418,433.9624,238.8453,81776,321.1344,0.8349,0.9905,0.7541,0.8345,1.8169,0.74,CERCEVELIK
85336,1136.469,449.1391,242.7072,86123,329.6258,0.8414,0.9909,0.6867,0.8303,1.8505,0.7339,CERCEVELIK
66987,1007.954,398.1767,215.3839,67981,292.0454,0.8411,0.9854,0.7417,0.8286,1.8487,0.7335,CERCEVELIK
93812,1211.226,500.6121,238.9439,94411,345.6084,0.8787,0.9937,0.6154,0.8036,2.0951,0.6904,URGUP_SIVRISI
91703,1279.029,549.6899,213.0754,92721,341.7015,0.9218,0.989,0.7226,0.7044,2.5798,0.6216,URGUP_SIVRISI
